user_id,item_id,progress,start_date
86316,249807,0,2019-08-25
67446,304450,2,2018-05-31
45405,239503,69,2019-03-10
128061,169430,50,2018-01-20
49920,44797,100,2018-09-03
16845,137710,100,2018-03-31
128404,141676,63,2019-10-28
115019,199796,7,2018-12-07
141137,300746,0,2019-08-20
141448,313959,99,2019-10-29
80727,300839,65,2018-04-04
54145,250997,0,2019-07-03
5585,117954,44,2019-04-05
68945,25405,100,2019-08-10
34355,203112,100,2019-03-30
55594,250562,59,2018-12-24
60300,51171,4,2018-04-18
107224,245417,33,2019-09-26
12975,123758,0,2019-07-28
60545,232241,34,2019-06-03
128232,306036,2,2019-09-20
35855,219478,29,2019-06-28
143048,263422,57,2019-07-12
18801,127716,74,2018-03-13
136086,82799,66,2019-08-24
11609,147637,1,2018-11-27
111955,69765,2,2019-09-14
31908,125038,70,2019-08-15
115532,136034,0,2018-12-16
81823,230394,53,2019-04-05
12440,185522,99,2019-06-09
48107,181900,0,2019-05-04
33937,293402,53,2018-10-31
103172,245255,95,2018-10-22
106056,154218,10,2019-11-07
29755,124351,52,2019-07-04
132190,292007,17,2018-01-14
65643,40392,2,2019-08-24
133633,136034,100,2019-05-20
77307,140151,52,2018-08-25
104686,40206,45,2018-12-31
9224,132396,11,2018-12-13
130001,88373,14,2019-05-14
9303,128905,98,2019-04-26
49156,309295,58,2018-05-05
141864,163599,3,2018-10-24
156794,7661,0,2019-11-12
43068,95492,100,2019-10-22
134179,275074,30,2018-05-06
28094,122288,61,2019-11-08
5933,261433,36,2018-02-19
39811,209851,100,2019-06-05
141901,201300,100,2019-06-29
118271,3554,10,2018-05-25
21754,38835,70,2018-10-11
147799,262310,82,2019-09-29
148909,64268,87,2019-01-03
105951,169297,99,2019-02-14
142735,64385,48,2019-12-22
59006,248763,96,2018-05-26
119155,47671,34,2019-06-05
93440,202843,56,2018-12-08
50555,46038,0,2019-06-16
99049,69751,9,2019-02-20
14652,315335,81,2019-02-16
117728,238597,100,2019-03-16
129328,86548,92,2018-04-16
92857,263389,11,2018-01-17
96058,291806,1,2019-10-27
124788,129723,99,2018-03-27
118970,8346,2,2018-05-02
93759,290727,52,2019-10-26
23538,300619,5,2018-05-12
121339,217292,56,2019-09-21
53361,188782,66,2018-01-22
16351,97044,57,2019-02-10
87384,27148,50,2018-12-04
85214,192161,85,2019-12-18
87292,22158,8,2019-02-23
28971,7555,12,2019-02-11
141091,24107,100,2018-06-04
141719,97215,89,2018-08-15
91779,187689,100,2019-02-27
49704,261010,63,2019-04-04
121062,36391,26,2018-03-01
141446,3722,100,2019-10-26
155136,207705,80,2018-01-08
119012,157579,79,2019-07-15
85063,6124,47,2018-12-30
147544,122417,35,2019-01-30
29473,193095,13,2018-05-01
39157,93897,1,2018-09-27
26928,307518,1,2018-08-28
127695,98614,4,2019-05-15
11138,305526,100,2019-06-25
37850,103064,92,2018-06-25
44183,172647,63,2018-02-15
25828,158612,0,2018-09-21
47765,80390,100,2019-04-01
53333,130291,0,2018-06-10
124708,141426,100,2019-07-02
83969,257092,66,2018-04-24
28491,275224,22,2018-02-15
31889,4497,5,2018-12-19
81661,302701,100,2018-06-01
154285,292882,30,2019-09-27
71688,10968,99,2019-10-24
76694,35706,100,2019-02-14
145684,125427,0,2018-12-18
47619,313895,52,2019-06-13
69040,109729,100,2018-06-29
97162,34363,0,2019-10-12
37937,219492,8,2019-02-07
93792,102165,85,2018-01-18
151956,214553,55,2019-10-17
62684,248509,97,2018-06-19
45273,149094,37,2018-04-17
76180,202745,79,2018-08-26
21877,14189,20,2019-04-03
22537,302837,2,2018-07-20
3512,273294,2,2018-06-18
32857,33513,100,2018-12-20
122525,250643,21,2019-12-21
92219,190302,39,2018-12-02
11494,309762,44,2018-07-25
84914,67771,3,2019-07-15
141268,119650,74,2018-03-21
43909,210979,0,2019-08-02
44890,59173,18,2018-11-15
47558,78345,12,2019-01-26
92992,113661,61,2018-06-01
65467,250238,37,2019-09-09
148087,291453,15,2018-08-26
31266,247891,2,2019-02-25
91861,136482,100,2018-06-18
15128,161260,71,2018-01-24
84725,213603,95,2019-05-21
107148,66644,100,2019-05-07
71844,301807,54,2019-10-27
31199,227346,80,2018-05-24
2742,178914,20,2019-01-25
83220,152438,55,2019-06-29
36383,206706,85,2019-08-16
82296,263642,89,2019-01-14
69910,156003,0,2019-10-09
35791,211217,0,2019-08-04
65881,105986,24,2019-03-17
83420,185715,0,2019-12-26
100174,281005,2,2019-02-27
78160,136980,6,2019-12-07
141643,276816,33,2019-08-15
24068,301261,72,2018-02-21
14283,210879,14,2018-05-15
2426,165000,90,2018-07-27
125552,94097,100,2018-02-24
54388,22372,43,2018-12-16
154045,244105,47,2018-02-09
130430,260338,0,2019-05-12
78914,60625,100,2018-06-15
62685,167932,49,2018-06-10
116312,316098,54,2019-08-01
59077,150099,14,2019-02-27
73288,303219,86,2019-07-14
91325,261378,67,2018-04-12
37682,99357,6,2019-07-17
77027,156189,8,2019-01-31
131452,301943,78,2019-10-11
129535,131725,31,2018-01-07
94020,63102,5,2019-12-14
25010,114884,25,2018-02-10
25059,173997,51,2019-10-29
71643,234237,0,2018-11-23
133669,114922,0,2018-11-16
86448,23268,100,2019-02-03
157125,2456,35,2018-10-16
28805,139133,0,2018-03-17
23264,38896,54,2018-06-07
69508,90519,0,2018-10-11
134407,200867,0,2018-08-03
37697,246402,86,2018-10-06
24152,221697,42,2018-01-07
142998,78862,0,2019-08-05
43470,174424,100,2019-06-05
56623,8139,0,2019-01-21
44046,248974,36,2019-01-02
54059,184809,2,2019-05-31
80834,48843,25,2018-10-16
35002,269181,40,2019-05-26
80079,61899,64,2018-01-15
67928,235846,62,2019-06-03
129801,292494,79,2019-05-08
57784,167947,85,2019-12-26
109925,65497,60,2019-10-29
91825,291930,0,2019-05-15
141297,77310,91,2018-04-08
22062,313403,89,2018-12-30
32102,109592,66,2019-02-25
33944,30599,100,2018-08-10
8833,115125,69,2018-04-18
94951,274536,97,2019-11-02
124768,23820,59,2018-12-12
85369,98981,1,2019-03-04
106213,230557,54,2018-03-19
153362,127733,0,2018-01-30
62158,114453,0,2018-09-03
144855,257106,44,2018-08-08
68365,158523,83,2018-10-17
105045,69748,30,2019-08-11
85174,3774,22,2018-02-17
88538,144304,0,2018-09-30
100478,74534,0,2019-03-19
134632,252271,11,2018-05-19
56267,10270,4,2019-08-28
135392,69235,14,2018-12-07
129438,76200,1,2019-08-07
55040,304744,64,2018-07-25
85895,99616,16,2019-09-14
74441,136185,100,2018-09-22
47905,104934,88,2018-10-10
106590,249807,3,2018-12-08
94448,30728,32,2019-06-16
154863,13112,35,2019-10-05
87586,121687,100,2019-05-17
44392,214804,70,2019-05-06
31192,275225,14,2019-09-18
115701,245373,100,2018-06-27
128549,257274,7,2018-05-13
85072,270415,0,2019-06-01
109626,283156,64,2018-02-18
144811,43461,18,2019-05-14
93068,172220,1,2019-08-19
55490,306416,0,2019-11-16
119613,263009,77,2019-06-13
45757,111400,100,2018-09-11
23670,315506,66,2019-07-21
44599,117954,0,2018-02-24
81639,201469,4,2019-01-08
21236,115949,53,2018-01-13
139901,174836,66,2019-05-21
122986,225484,63,2019-01-03
12931,141322,100,2019-04-28
143558,209410,0,2019-05-02
90138,100019,56,2019-06-12
143845,25300,0,2019-02-23
130689,10522,100,2018-10-25
2745,127691,72,2018-08-25
116746,67974,100,2018-01-18
52534,198131,0,2018-06-01
134946,274838,100,2019-04-23
150165,151215,98,2018-06-03
90222,245554,29,2018-05-21
136804,273289,16,2019-06-21
15205,259437,6,2018-06-27
104063,5818,2,2018-10-26
6997,143216,0,2018-03-15
34101,229590,4,2019-05-30
105390,31170,54,2018-06-14
29354,107952,0,2018-05-10
28100,14212,43,2018-01-09
120722,153470,34,2019-10-29
6905,315787,3,2018-09-03
88524,35743,7,2018-03-23
57478,49649,100,2019-03-06
88356,191604,0,2018-10-13
135196,1232,20,2019-05-01
21329,101499,0,2018-12-23
30075,269749,3,2019-05-07
120472,155191,100,2019-01-08
130354,304475,29,2019-08-10
90452,61105,10,2019-08-14
97180,262274,29,2019-10-15
48426,155636,48,2019-12-12
25610,300839,100,2019-08-25
59294,174071,99,2019-11-27
154563,33805,0,2019-12-02
124294,134237,50,2019-04-13
85167,22162,77,2018-03-05
31108,45025,80,2018-06-06
26855,152543,7,2018-10-07
89711,163457,13,2019-08-09
137293,284124,1,2018-12-17
114659,264833,100,2018-10-23
139364,318301,98,2018-11-04
41485,150206,23,2018-07-06
121205,297694,83,2018-08-07
123925,70132,93,2019-11-16
149241,5507,57,2019-02-04
155059,123475,100,2019-08-20
44889,49473,39,2018-02-11
76200,245180,100,2018-01-02
120062,199364,35,2018-01-13
103955,141110,99,2018-04-27
59965,306931,14,2019-10-03
37668,278509,3,2018-01-11
143728,24050,80,2018-11-10
110711,34922,28,2018-06-29
91441,99339,5,2019-05-27
53540,234722,99,2019-01-26
92793,15476,0,2019-04-26
30299,312432,0,2018-10-29
67579,36447,1,2018-08-04
112401,204337,1,2019-11-17
81823,35068,100,2019-01-26
59222,6381,100,2018-10-17
99500,163259,78,2019-06-15
110770,290300,1,2019-03-17
128295,67393,100,2018-07-15
71008,78549,93,2018-02-08
50356,308529,0,2019-09-29
63168,209088,33,2019-12-06
138369,318930,0,2019-03-15
140575,176945,65,2019-11-01
59477,257307,21,2019-07-10
95950,204704,0,2018-08-18
88965,38992,83,2018-01-02
45559,250604,48,2018-09-13
106227,31925,30,2019-04-02
106242,201288,0,2019-06-12
98745,197031,3,2018-11-12
95368,119370,4,2018-11-20
149786,255294,24,2019-03-13
1985,15595,100,2018-01-01
43913,11585,19,2019-05-22
36427,233099,50,2018-06-12
96938,189720,29,2019-04-13
119312,316995,0,2019-05-13
56603,90225,0,2018-10-17
127592,212284,100,2019-12-10
59538,245763,58,2019-05-23
95933,127958,35,2018-06-02
100998,138060,97,2018-03-14
122689,9935,82,2018-06-28
133819,232320,49,2018-04-17
43494,266194,46,2018-09-22
76828,186149,100,2018-04-05
91158,234413,51,2019-06-12
153842,37344,88,2019-09-17
65648,277820,29,2018-01-25
64831,62200,26,2019-12-12
79723,131294,0,2019-04-08
49617,94199,42,2019-12-21
13564,307487,100,2018-10-24
32069,213910,86,2018-07-24
67195,208861,23,2018-02-10
87389,219733,22,2018-02-28
26522,118497,99,2019-10-21
21669,69073,0,2018-08-29
147887,259109,98,2018-03-15
105538,139242,0,2018-01-13
105492,131575,99,2019-10-23
130603,161479,67,2018-03-26
121109,145539,20,2019-03-26
109785,138259,2,2019-09-13
99238,270177,1,2018-09-10
37195,31925,53,2018-12-15
132503,41217,100,2019-09-22
54398,113310,74,2019-01-25
86349,300177,68,2018-02-09
116268,105601,0,2018-04-03
109911,274334,94,2019-05-21
99355,136007,100,2019-01-31
55198,239480,70,2018-08-09
19304,16938,5,2019-10-16
2938,100139,12,2018-06-11
29237,244671,100,2019-09-01
55797,141292,17,2018-11-25
47771,271233,27,2018-12-03
152148,225711,1,2018-11-11
48153,228506,19,2018-03-10
98318,246738,3,2018-10-29
51871,246009,100,2018-06-13
94014,304624,8,2018-11-06
5951,92573,35,2018-02-20
122149,79041,100,2018-04-24
7499,72781,49,2018-11-06
17161,96466,11,2018-10-23
34327,183050,74,2018-04-11
120238,318716,76,2018-07-13
141941,137209,70,2019-10-12
83449,308529,0,2018-08-24
131200,81459,33,2018-07-04
88356,49665,100,2018-01-14
115899,166831,91,2018-03-05
58709,281922,31,2018-04-23
9450,49002,0,2019-04-08
40550,105865,46,2018-11-27
117272,200534,55,2018-06-12
4978,247908,76,2019-11-28
77204,138686,21,2018-11-15
12764,22994,57,2019-11-15
27419,8977,2,2019-03-30
32835,147111,98,2018-06-03
60527,264997,100,2019-04-17
70387,138670,35,2019-02-04
71718,219641,60,2018-10-05
146637,85037,0,2019-08-07
24784,90225,100,2018-08-22
43932,19112,82,2018-11-30
143210,127324,26,2018-10-30
124259,158016,0,2019-07-20
81304,108736,2,2018-11-29
74658,270674,51,2018-01-01
71304,19882,6,2018-09-29
5815,162840,29,2018-06-09
61554,187127,15,2018-11-02
31069,170762,97,2019-08-21
47758,40281,99,2019-08-23
75782,99357,1,2018-09-16
83969,37957,38,2019-09-13
96103,9607,100,2019-01-22
1317,5277,93,2019-04-30
124156,23801,53,2019-10-21
47675,82488,84,2019-10-09
16134,173090,0,2019-05-04
115866,151989,27,2018-05-27
90366,318820,18,2019-10-04
14658,2941,49,2018-10-10
31774,112573,80,2019-10-01
26933,249144,0,2018-03-19
49932,14148,91,2018-02-25
3231,59807,100,2019-06-21
79283,181547,48,2018-11-03
61356,34197,44,2019-08-05
46415,229597,10,2018-01-18
82419,284200,75,2019-05-06
83210,235094,74,2018-03-26
150052,162084,51,2018-04-28
145246,121009,2,2019-07-07
104097,265333,3,2019-03-03
149352,221487,10,2019-02-11
31274,121002,0,2019-05-18
102820,185485,100,2018-09-08
97751,229494,100,2019-02-28
70445,109265,100,2019-12-01
7302,45366,4,2018-08-14
129087,47322,67,2019-07-08
57021,186600,100,2019-12-13
1823,125427,3,2018-08-18
159443,212011,22,2019-09-24
118939,119679,0,2018-06-18
154041,213088,0,2019-04-21
133633,255542,100,2019-10-19
31882,137087,84,2019-04-08
75064,276749,0,2018-11-28
154702,143447,0,2019-03-16
153357,25924,91,2018-02-24
139476,288531,3,2019-08-06
7164,164367,86,2018-12-26
30426,241456,35,2018-10-12
64123,272905,100,2018-11-10
48587,174424,83,2019-10-13
105304,125451,38,2018-04-18
107956,315992,100,2018-11-22
12760,166113,0,2018-12-10
79684,155451,4,2019-04-28
114299,111905,69,2018-05-14
81253,253404,34,2019-03-31
142631,213173,8,2019-02-26
95134,47110,28,2018-03-30
32583,174877,11,2018-06-26
111069,288893,39,2018-04-13
10884,40346,66,2018-05-30
126555,116080,33,2018-01-03
116642,291849,1,2018-10-09
47765,269868,100,2019-05-26
96079,52267,2,2018-03-03
135443,221299,1,2019-12-09
73972,88456,94,2018-12-20
125224,31245,0,2019-01-05
144593,75840,100,2018-02-25
84664,5246,0,2018-08-28
5297,123573,71,2018-08-05
106182,280250,65,2018-12-18
132275,66292,49,2018-07-05
123785,73270,29,2018-04-25
37848,110300,100,2019-08-18
120858,184435,89,2019-04-13
104097,140050,12,2019-06-03
92792,285581,89,2019-05-04
12978,276366,85,2018-04-12
14361,238354,93,2018-05-14
61786,95154,67,2019-04-25
1770,149580,3,2019-07-16
61997,12502,53,2018-12-04
129183,116595,99,2018-03-13
141897,21442,4,2019-07-04
110234,8483,55,2018-07-18
22208,114316,86,2019-06-22
18823,69401,75,2019-10-14
38799,207260,96,2019-11-21
53154,124339,100,2019-01-16
158120,217552,100,2019-08-24
85266,296002,33,2019-06-04
25199,231816,88,2018-06-20
87053,45427,75,2019-06-30
26004,291462,78,2019-11-15
141609,111600,100,2019-11-18
122737,159226,100,2019-01-29
95396,316133,17,2019-12-25
10461,234470,6,2018-05-13
47625,59570,63,2019-01-03
74709,161420,100,2018-07-24
101243,300286,95,2019-10-18
68782,281261,1,2018-08-11
94539,321299,5,2019-02-07
122280,28231,2,2019-03-27
14326,32603,0,2018-10-25
93835,200650,47,2019-02-21
104513,71364,53,2019-02-05
29260,50450,97,2018-08-01
106444,152551,100,2018-07-11
58025,168037,1,2019-12-10
55885,189531,0,2019-05-26
61769,119750,98,2018-07-09
95869,146831,0,2018-05-02
43802,201586,17,2018-07-26
20679,62060,0,2019-02-05
132994,90674,100,2018-04-09
136089,288531,1,2019-08-07
15748,188,100,2018-09-09
132644,98517,6,2018-08-27
140958,225555,100,2019-05-13
49294,178031,2,2019-09-28
97751,35114,100,2019-09-30
26567,160438,21,2018-03-10
156560,304883,18,2018-03-22
128790,123305,79,2019-10-15
25294,156003,0,2019-10-25
61502,77581,75,2019-11-13
9739,24322,0,2018-03-20
34913,288531,5,2019-06-22
72844,146515,0,2019-05-21
42826,182314,91,2018-06-13
85010,256334,50,2018-12-05
68869,16773,32,2018-01-03
37148,10646,99,2019-07-22
45132,115551,100,2019-03-23
115987,274761,100,2019-08-07
27088,261499,21,2018-06-27
93427,45236,100,2018-04-18
132158,162981,35,2018-02-10
75596,281404,0,2019-06-29
90414,3821,1,2018-03-04
85084,241026,5,2019-08-15
54123,56077,23,2018-03-21
52230,178533,3,2019-02-28
14693,206570,1,2019-10-05
116226,1063,100,2018-02-03
135317,80327,22,2018-11-08
57184,296145,20,2019-04-25
99171,86115,100,2019-03-16
132108,2519,100,2019-04-02
48233,85833,3,2018-05-29
77514,288893,93,2019-06-02
16456,183132,86,2018-06-06
54781,4494,0,2018-01-14
51762,295915,71,2019-01-02
114431,30638,2,2019-10-21
41577,156983,32,2018-07-11
70663,256279,99,2019-07-10
78734,7059,100,2019-01-15
41210,31874,13,2019-03-03
43220,238242,79,2019-02-03
13547,24107,33,2019-03-20
23272,72103,3,2018-08-23
19381,252228,3,2019-02-05
98817,237768,96,2018-08-19
82855,7762,100,2019-11-04
112738,116902,68,2018-12-01
18882,267351,0,2019-03-26
35110,257252,100,2019-04-20
15474,199724,100,2018-08-19
69263,254664,26,2018-08-12
141915,86053,100,2019-02-19
73551,166926,0,2019-06-17
112567,278609,9,2018-05-10
141188,268121,100,2018-01-06
64152,244002,100,2018-09-23
8115,130511,0,2019-03-15
45664,110108,95,2019-07-03
24849,88739,24,2019-02-07
110387,255905,56,2019-02-25
50861,167962,0,2018-03-15
135262,229385,79,2019-01-18
63489,84702,19,2019-04-17
65977,11313,22,2018-02-07
26393,248509,100,2019-08-04
150323,122317,70,2019-05-26
109873,163671,58,2019-04-13
52892,167954,2,2018-07-17
114320,107238,100,2019-01-12
86798,43461,17,2019-09-26
80394,230045,8,2018-08-20
58220,135398,0,2018-01-21
89274,288204,35,2019-08-29
104802,152919,60,2019-06-25
31338,33615,47,2018-12-25
74062,117689,28,2018-03-25
83588,11491,64,2018-10-28
85422,61811,10,2018-05-20
22802,253988,67,2019-01-23
123918,25740,99,2018-08-03
125844,281005,2,2019-08-05
66915,84883,27,2019-08-11
68439,29699,5,2018-03-23
75907,257177,69,2019-08-27
154349,290874,100,2018-06-24
63904,134206,65,2019-06-26
110074,20730,0,2019-11-25
113176,283614,6,2019-07-31
82792,246356,23,2019-03-03
126485,316282,6,2018-02-14
111620,157422,1,2019-01-27
59695,178174,6,2018-01-19
147180,135628,100,2019-07-29
11488,141961,0,2018-01-07
124096,55913,12,2019-03-15
41297,287949,0,2019-02-07
55270,86884,47,2018-01-26
55869,137342,87,2018-02-13
129330,18422,93,2018-03-15
142987,227378,2,2019-04-09
43430,143996,94,2018-04-16
39688,235198,0,2019-04-17
112325,267050,7,2019-07-17
20648,162484,4,2018-11-06
138676,209326,1,2019-11-25
48157,78814,76,2018-06-16
129129,309687,25,2018-05-31
116912,252445,8,2019-05-12
18255,18678,0,2019-04-01
48872,31390,3,2019-10-19
80367,296381,51,2018-09-21
96265,71713,63,2018-01-20
69539,78934,100,2018-08-29
128240,85429,100,2018-12-09
95328,238477,0,2018-07-24
40925,135886,14,2018-11-21
101009,223867,0,2018-07-30
152827,54355,6,2018-06-17
122500,262825,79,2019-10-03
100707,26141,62,2018-04-14
4564,89185,73,2019-05-28
43298,129655,64,2018-10-09
59985,267460,100,2019-06-07
158180,32920,0,2019-08-24
43731,90805,60,2018-11-07
21432,56542,57,2019-09-22
154599,242199,10,2018-08-05
40625,307932,71,2019-06-20
144997,161232,50,2018-09-22
2179,264324,23,2018-05-05
123440,227378,3,2019-05-07
100675,149503,0,2019-11-18
136609,81827,100,2019-10-08
65153,28889,1,2019-09-23
7865,159152,11,2019-10-12
19633,68657,100,2018-10-25
28872,119138,0,2018-07-22
18098,139883,50,2019-10-03
73980,8416,0,2018-07-07
150043,148110,100,2018-09-10
28249,43057,84,2018-06-17
151324,88260,57,2018-04-29
66009,177369,68,2018-05-26
2516,235789,3,2019-10-31
58013,216858,33,2018-03-13
7449,116163,21,2018-10-07
18730,308886,1,2018-05-13
92782,97232,57,2019-09-13
84116,66930,22,2019-10-22
132636,290476,8,2019-11-19
57536,157463,26,2019-12-30
19227,137319,9,2019-04-18
80926,220145,79,2018-05-01
105329,170249,70,2019-03-19
132300,53787,70,2018-03-26
27720,290589,52,2018-08-03
69594,290426,2,2019-12-13
123776,149197,100,2018-09-05
39158,289887,0,2019-03-08
106184,60890,50,2018-03-13
72180,7923,19,2019-03-26
101489,43871,27,2018-07-06
68703,158191,99,2019-07-21
89413,255943,29,2019-05-08
99263,10092,15,2018-01-10
124289,216851,100,2019-05-18
134317,155476,50,2018-03-15
30288,300712,81,2019-10-20
9031,251491,100,2019-09-02
87502,64656,100,2019-08-25
46514,114737,0,2019-09-07
88765,145780,14,2018-02-01
52989,187877,8,2018-07-17
6751,31062,83,2018-11-28
22537,259472,100,2019-09-06
42218,94089,27,2019-03-09
19747,272226,99,2019-08-22
101837,184075,100,2018-03-10
83098,131505,60,2018-05-14
24562,220820,95,2019-04-27
107843,59446,99,2019-12-20
51243,99357,10,2018-08-05
117473,64785,93,2018-02-25
57073,189938,93,2019-07-01
159056,197579,99,2019-08-08
107702,67456,27,2019-03-08
15474,125427,6,2018-08-20
135378,84647,0,2018-07-07
158627,2071,50,2019-04-27
71414,81342,100,2019-03-07
102820,222246,100,2018-09-26
78937,186115,88,2018-10-25
30850,187360,28,2018-05-26
2556,197383,0,2018-11-14
67970,232537,100,2019-12-26
124072,195575,40,2019-10-09
104869,33030,99,2019-06-02
49388,259043,9,2018-02-28
102774,164861,100,2019-01-04
103095,79565,27,2019-08-31
15515,167187,78,2018-11-20
132167,97696,62,2019-02-07
59705,81058,78,2018-01-15
155354,272495,4,2019-12-01
7528,36149,82,2019-03-07
145204,25812,100,2019-12-29
129842,54640,100,2018-07-30
115878,224471,18,2019-02-21
95454,311074,6,2019-02-09
38744,280533,60,2018-12-04
2691,45380,98,2019-11-18
63913,124503,64,2019-09-17
48731,280287,1,2019-02-13
146793,46563,0,2018-01-07
1623,137839,22,2018-08-05
136836,32088,37,2018-01-27
58941,203498,71,2019-01-20
30762,212070,9,2018-06-11
95069,250997,0,2019-03-27
110509,147676,95,2018-03-13
130431,56450,100,2019-05-29
153272,67411,0,2018-12-15
145728,19882,3,2019-06-09
91132,303719,100,2019-09-22
56930,199581,3,2019-11-20
114068,21289,6,2018-10-17
56402,271705,14,2018-07-15
115521,6943,100,2018-10-22
93382,201372,32,2019-04-25
61844,289508,23,2018-03-21
142635,36689,86,2019-10-19
46130,80128,66,2018-05-12
156185,202588,100,2018-11-20
100241,199399,60,2019-01-14
126586,288927,19,2019-01-27
27470,14179,1,2018-12-27
111573,301677,0,2019-06-18
147819,144373,71,2018-07-11
24950,272444,86,2019-07-12
101237,308291,5,2019-08-06
49387,292015,100,2019-01-10
196,16943,0,2019-05-19
126003,293993,8,2019-07-05
44084,252258,14,2018-01-30
102207,295810,49,2018-02-17
80061,47285,2,2018-12-10
153213,286801,0,2019-09-19
120902,116773,78,2019-01-11
131794,140632,88,2019-11-20
109493,241404,85,2019-04-28
31461,319390,0,2018-05-25
107511,150162,84,2019-10-20
58744,14665,77,2019-12-10
115824,109337,85,2018-11-25
12298,57014,0,2018-07-26
86301,287225,100,2018-03-28
96532,20583,87,2019-12-09
20661,181053,99,2019-03-17
142319,151098,3,2019-03-05
118798,316995,1,2019-07-04
105927,22989,3,2019-02-02
8542,315758,100,2019-09-10
57679,157575,60,2019-08-24
69239,223708,66,2018-08-04
6317,62588,100,2019-09-26
106356,195040,98,2019-12-29
152134,61522,3,2019-07-24
157312,246890,0,2019-07-15
151450,315294,76,2019-12-30
117528,258178,71,2018-09-03
101709,255714,60,2018-04-16
63662,70518,33,2019-11-07
95572,243595,3,2019-04-20
17277,211526,99,2019-11-18
28049,18230,100,2019-09-22
41306,82405,66,2019-11-13
7042,163965,98,2019-04-08
109969,155728,0,2019-03-23
66977,103316,100,2019-11-15
73971,303641,2,2018-03-01
73754,255995,99,2019-12-05
41745,82770,99,2018-05-15
12309,283991,49,2019-10-02
135032,99697,21,2019-03-15
55971,91880,87,2019-06-16
3901,28889,0,2019-11-02
58451,188972,92,2018-12-20
35062,288215,85,2019-10-12
89050,88954,36,2018-04-11
141580,28889,20,2019-07-05
58463,93397,38,2019-08-06
95868,275761,2,2018-07-22
6146,126103,56,2019-09-14
102238,32811,0,2019-03-10
50908,314570,94,2018-01-13
8860,161488,39,2019-07-27
148366,281005,100,2018-03-25
77540,219848,0,2018-09-23
77027,275450,99,2019-08-11
74096,98280,54,2019-12-30
113359,225109,100,2018-11-20
154342,163101,1,2018-11-02
27772,32074,17,2019-02-27
123553,268511,23,2019-08-01
103235,119933,61,2019-12-23
142869,100679,1,2018-09-04
157601,81992,15,2018-03-29
70429,155728,1,2019-09-25
72172,9669,97,2019-02-12
116234,121084,98,2019-09-20
40733,142706,25,2018-05-01
12449,80460,10,2019-10-20
34413,269068,62,2018-07-15
111569,281005,100,2018-02-25
135120,179575,2,2018-08-19
67210,136363,0,2019-09-20
138391,263212,100,2019-12-19
29293,306195,100,2019-04-06
32703,259645,1,2018-07-20
143807,197291,66,2019-04-27
27582,225257,18,2019-04-18
35292,136992,100,2018-02-22
79007,169245,74,2019-02-23
34387,153753,94,2019-10-06
83380,209718,53,2018-06-24
1854,172121,100,2019-12-16
90141,185666,90,2019-12-26
141407,122995,77,2019-11-16
8327,279379,0,2019-09-27
103700,286737,78,2019-06-22
1170,236183,0,2019-03-14
157884,143509,80,2018-10-16
134159,101801,100,2018-11-15
42075,169853,100,2019-12-11
105396,112084,94,2019-12-14
95161,4641,90,2018-10-31
41796,843,100,2018-10-19
69514,235407,24,2019-04-30
145773,228941,3,2018-12-03
78732,280747,25,2019-01-23
43629,198924,54,2018-08-06
117611,138387,3,2018-09-01
4674,148529,45,2019-04-14
26092,263059,0,2019-04-30
49232,203288,48,2018-01-12
153991,141380,40,2018-04-12
34030,26963,0,2019-09-19
61814,220127,98,2018-08-18
34069,153135,0,2018-07-26
132831,53937,3,2019-02-16
70128,99357,2,2018-10-29
32138,139295,88,2018-01-02
131114,290086,36,2019-01-22
157295,233236,100,2019-06-12
122009,25424,16,2019-03-05
10154,5606,57,2018-12-21
88761,126113,89,2018-02-03
139136,99357,71,2019-09-16
31157,120754,0,2018-10-04
59407,96466,1,2019-11-08
150282,175906,0,2018-12-03
50288,64331,35,2019-02-27
155932,213392,43,2019-08-26
155767,115416,100,2018-09-28
63243,23799,100,2018-08-12
91538,268670,0,2019-11-14
67363,159455,0,2019-05-29
2691,92517,99,2019-12-18
64645,8324,0,2018-12-13
142779,295091,0,2019-01-26
130578,181729,1,2018-06-07
87400,141216,73,2018-08-02
83,100052,100,2018-08-03
65249,216279,3,2019-12-19
66127,181646,87,2018-12-20
136348,300499,0,2019-01-28
149699,316995,0,2019-07-31
41297,261879,0,2019-01-07
58252,234336,6,2018-04-15
40591,317628,0,2018-11-05
63310,317587,82,2018-03-21
83654,231597,8,2019-09-24
31359,106265,100,2019-08-19
138013,180774,8,2019-07-29
20528,77601,57,2019-04-06
151810,278186,100,2018-01-09
72040,41856,100,2018-09-29
113838,119686,52,2019-05-17
116613,203923,52,2019-11-14
34503,59101,73,2018-07-28
88986,165634,27,2019-03-26
106101,218929,82,2019-08-07
101758,210254,10,2019-03-22
67740,120754,53,2018-12-11
91647,239834,61,2018-04-22
152014,116730,20,2019-09-16
20966,25978,96,2018-07-28
5796,232581,55,2019-05-04
66181,261772,65,2018-04-07
16650,152781,3,2019-10-15
155651,60616,1,2018-11-22
122327,149448,52,2018-03-29
86217,88381,0,2018-02-27
91582,72687,52,2018-12-31
88666,254427,83,2019-12-07
144546,306215,43,2018-03-30
145240,94683,44,2018-01-15
11138,144561,100,2019-06-13
79847,206073,99,2018-11-16
30642,155249,66,2018-12-20
